shoe_sku,shoe_name,shoe_brand,shoe_type,shoe_gender
10K39723302,Suede Platform Cutout Women's Sneakers,PUMA come from PUMA merchant,未知類型,Women
10K39723301,Suede Platform Cutout Women's Sneakers,PUMA come from PUMA merchant,未知類型,Women
150A11659C,Chuck Taylor All Star,Converse,Sneakers,Unisex
1151203A275106,GT-2160,Asics,Sneakers,Unisex
150A11658C,Chuck Taylor All Star,Converse,Canvas Shoes,Unisex
1151202A278201,Gel-Nimbus 9,Asics,Sneakers,Women
112WMORLW5,Fresh Foam X More v5,New Balance,Running Shoes,Women
1HK1160050VYS,Clifton L Athletics,Hoka,Running Shoes,Unisex
1HK1164033CLQ,Mach 6,Hoka,Running Shoes,Women
1HK1133958FBBLC,Transport GORE-TEX,Hoka,Hiking Shoes,Women
1HK1147670SSDD,Hopara 2,Hoka,Hiking Shoes,Women
1HK1134532DOTN,Restore TC,Hoka,Casual Footwear,Unisex
1HK1127896CYWH,Clifton 9,Hoka,Running Shoes,Women
112WS327PO,327,New Balance,Sneakers,Women
1151203A537020,Gel-Kayano 14,Asics,Sneakers,Unisex
1HK1147952HBCK,Tor Summit,Hoka,Hiking Shoes,Unisex
1HK1147952OLC,Tor Summit,Hoka,Hiking Shoes,Unisex
1CS2084462Y2,Furever Crush,Crocs,Sandals,Unisex
1151202A164116,Gel-1130,Asics,Sneakers,Women
1CS208446001,Furever Crush,Crocs,Sandals,Unisex
1CS209347302,Stomp Clog,Crocs,Sandals,Unisex
108IG1963,Samba OG,Adidas,Sneakers,Women
112MFCXLG4,Fuelcell Rebel V4,New Balance,Running Shoes,Unisex
112URC42HG,RC42,New Balance,Sneakers,Unisex
108JI2585,Gazelle,Adidas,Sneakers,Unisex
108ID1381,Samba OG,Adidas,Sneakers,Unisex
108IF7012,Stan Smith PF,Adidas,Sneakers,Women
108JI2586,Gazelle,Adidas,Sneakers,Unisex
129L47582400,XT-6,Salomon,Hiking Shoes,Unisex
129L47582300,XT-6,Salomon,Hiking Shoes,Unisex
10A3342354026,MELISSA PAPETE WIDE AD,Melissa come from MDreams Global merchant,未知類型,Women
10A3344054145,MELISSA PANC SANDAL + ISABELA CAPETO AD,Melissa come from MDreams Global merchant,未知類型,Women
10K39723303,Suede Platform Cutout Women's Sneakers,PUMA come from PUMA merchant,未知類型,Women
10A3290151307,MELISSA PAPETE PLATFORM + RIDER AD,Melissa come from MDreams Global merchant,未知類型,Women
10A33914AO482,MELISSA ROYAL AD,Melissa come from MDreams Global merchant,未知類型,Women
10A33693AF048,MELISSA CAMPANA PAPEL AD,Melissa come from MDreams Global merchant,未知類型,Women
10A33914BA838,MELISSA ROYAL AD,Melissa come from MDreams Global merchant,未知類型,Women
112M1906RES,1906R,New Balance,Sneakers,Unisex
112M2002WD,2002W,New Balance,Sneakers,Unisex
129L47595900,ACS +,Salomon,Hiking Shoes,Unisex
129L47705900,ACS +,Salomon,Hiking Shoes,Unisex
10K39684101,Palermo Vintage Sneakers,PUMA come from PUMA merchant,未知類型,Unisex
10K39646415,Palermo Leather Sneakers,PUMA come from PUMA merchant,未知類型,Unisex
10K39772701,Palermo Moda Women's Sneakers,PUMA come from PUMA merchant,未知類型,Women
10K39772702,Palermo Moda Women's Sneakers,PUMA come from PUMA merchant,未知類型,Women
10K39773801,Palermo Moda Leather Women's Sneakers,PUMA come from PUMA merchant,未知類型,Women
10K39852701,Palermo Moda Elevated Women's Sneakers,PUMA come from PUMA merchant,未知類型,Women
10K39684105,Palermo Vintage Sneakers,PUMA come from PUMA merchant,未知類型,Unisex
10K39646401,Palermo Leather Sneakers,PUMA come from PUMA merchant,未知類型,Unisex
10K39646404,Palermo Leather Sneakers,PUMA come from PUMA merchant,未知類型,Unisex
10K39646402,Palermo Leather Sneakers,PUMA come from PUMA merchant,未知類型,Unisex
10K39646414,Palermo Leather Sneakers,PUMA come from PUMA merchant,未知類型,Unisex
10K39852702,Palermo Moda Elevated Women's Sneakers,PUMA come from PUMA merchant,未知類型,Women
10K39934801,Palermo Elevata Women's Sneakers,PUMA come from PUMA merchant,未知類型,Women
10K39646323,Palermo Sneakers,PUMA come from PUMA merchant,未知類型,Unisex
10K39646412,Palermo Leather Sneakers,PUMA come from PUMA merchant,未知類型,Unisex
10K39646321,Palermo Sneakers,PUMA come from PUMA merchant,未知類型,Unisex
10K39646403,Palermo Leather Sneakers,PUMA come from PUMA merchant,未知類型,Unisex
150A13361C,Run Star Trainer Ox,Converse,Canvas,Women
1CS207938100,Classic Platform Lined Clog,Crocs,Sandals,Women
150A13359C,Run Star Trainer,Converse,Canvas Shoes,Unisex
150A13362C,Run Star Trainer OX,Converse,Canvas Shoes,Women
1CS207938001,Classic Platform Lined Clog,Crocs,Sandals,Women
1CS2079382Y2,Classic Platform Lined Clog,Crocs,Sandals,Women
108JS1193,Taekwondo Lace Shoe,Adidas,Sneakers,Unisex
108JS1194,Taekwondo Lace Shoe,Adidas,Sneakers,Unisex
108JS1192,Taekwondo Lace Shoe,Adidas,Sneakers,Unisex
112UWRPDFCA,WRPD Runner,New Balance,Sneakers,Unisex
1151203A537104,Gel-Kayano 14,Asics,Sneakers,Unisex
1151203A537102,Gel-Kayano 14,Asics,球鞋,Unisex
1151203A537105,Gel-Kayano 14,Asics,球鞋,Unisex
108ID1479,Samba OG,Adidas,Sneakers,Unisex
1KN1029737,Jasper Rocks Sp,Keen,Hiking Shoes,Women
1KN1028576,Uneek II OT,Keen,Sandals,Women
1CS208546160,Stomp Lined Clog,Crocs,Sandals,Unisex
1CS210673060,Stomp Lined Shorty Boot,Crocs,Boots,Unisex
1CS208546001,Stomp Lined Clog,Crocs,Sandals,Unisex
1CS2106730JI,Stomp Lined Shorty Boot,Crocs,Boots,Unisex
112MFCXLE4,FuelCell Rebel v4,New Balance,Sneakers,Unisex
1151203A270101,Gel-Quantum Kinetic,Asics,Sneakers,Unisex
129L47582600,XT-6,Salomon,Hiking Shoes,Unisex
112WS237SSP,237,New Balance,Sneakers,Women
112U574ESE,574,New Balance,Sneakers,Unisex
112U574ESF,574,New Balance,Sneakers,Unisex
112MR530CP,530,New Balance,Sneakers,Unisex
1KN1029728,Jasper x Highsnobiety,Keen,Sneakers,Women
1KN1029724,Jasper,Keen,Hiking Shoes,Women
112WL574DQ2,574,New Balance,Sneakers,Women
129L47577700,XA Pro 3D,Salomon,Hiking Shoes,Unisex
112U9060WHT,9060,New Balance,Sneakers,Unisex
10A35786AX014,Melissa Possession Flip Flop Ad,Melissa come from MDreams Global merchant,未知類型,Women
10A35716AV085,MELISSA SWEET LOVE FLY AD,Melissa come from MDreams Global merchant,未知類型,Women
1UG1158356NAT,Tasman Maxi Curly,UGG,Slip On,Women
1UG1158275AHS,Classic Mini Dipper Puffer,UGG,Boots,Women
1UG1158356CHE,Tasman Maxi Curly,UGG,Slip On,Women
1151203A451101,Skyhand OG,Asics,Sneakers,Unisex
1151203A454300,Japan S ST,Asics,Sneakers,Unisex
1UG1158260CHE,Disquette Alpine,UGG,Slippers,Women
1CS210581001,Classic Mary Jane Clog,Crocs,Sandals,Unisex
1CS2105816WY,Classic Mary Jane Clog,Crocs,Sandals,Unisex
150A08517C,Chuck 70 OX,Converse,Canvas Shoes,Unisex
150A08618C,Chuck 70 Hi,Converse,Canvas Shoes,Unisex
1CS2105810HZ,Classic Mary Jane Clog,Crocs,Sandals,Unisex
108JQ4775,Taekwondo,Adidas,Sneakers,Unisex
1UG1158260TCLD,Disquette Alpine,UGG,Slippers,Women
108IH2751,Samba OG,Adidas,Sneakers,Women
108IH2752,Samba OG,Adidas,Sneakers,Women
10A35716AV084,MELISSA SWEET LOVE FLY AD,Melissa come from MDreams Global merchant,未知類型,Women
10A35786AX011,Melissa Possession Flip Flop Ad,Melissa come from MDreams Global merchant,未知類型,Women
10A35786AX010,Melissa Possession Flip Flop Ad,Melissa come from MDreams Global merchant,未知類型,Women
10A35786AX013,Melissa Possession Flip Flop Ad,Melissa come from MDreams Global merchant,未知類型,Women
1HK1126851SRYG,Mafate Speed 2,Hoka,Hiking_shoes,Unisex
1151203A451200,Skyhand OG,Asics,Sneakers,Unisex
112U574RBK,574,New Balance,Sneakers,Unisex
150A08500C,One Star Academy Pro OX,Converse,Canvas Shoes,Unisex
108JQ4774,Taekwondo,Adidas,Sneakers,Unisex
1HK1134532BBLC,Restore TC,Hoka,Casual Footwear,Unisex
112U574RBJ,574,New Balance,Sneakers,Unisex
112UWRPDCCF,WRPD,New Balance,Sneakers,Unisex
108IH4882,Samba OG,Adidas,Sneakers,Unisex
150A10361C,Chuck 70 Plus X-Hi,Converse,Canvas Shoes,Women
150A11588C,Chuck 70 Suede,Converse,Canvas Shoes,Women
150A09143C,Chuck 70,Converse,Canvas Shoes,Unisex
150A09144C,Chuck 70,Converse,Canvas Shoes,Unisex
1BK1026827,Zürich Suede Leather,Birkenstock,Sandals,Women
1BK1027355,Arizona EVA,Birkenstock,Slippers,Women
1BK127103,Boston EVA,Birkenstock,Slippers,Women
150A08613C,Chuck 70,Converse,Canvas Shoes,Unisex
150A08614C,Chuck 70,Converse,Canvas Shoes,Unisex
150A10449C,Run Star Trainer,Converse,Canvas Shoes,Unisex
1BK1024822,Uji Nubuck Leather/Suede,Birkenstock,Sandals,Women
1BK1026633,Mayari Birko-Flor Birkibuc,Birkenstock,Sandals,Women
1BK1026713,Boston Braided Suede Leather,Birkenstock,Sandals,Women
1151203A537101,Gel-Kayano 14,Asics,Sneakers,Unisex
150A11590C,Star Player 76 Leather,Converse,Canvas Shoes,Unisex
150A08619C,Chuck 70 OX,Converse,Canvas Shoes,Unisex
150A08617C,Chuck 70 HI,Converse,Canvas Shoes,Unisex
