shoe_sku,shoe_name,shoe_brand,shoe_type,shoe_gender
18573690WHT,Uno - Stand on Air,Skechers,Sneakers,Women
1BK128183,Madrid Essentials Eva,Birkenstock,Slipper,Women
1BK43733,Gizeh Birko-Flor,Birkenstock,拖鞋,Women
1BK128201,Gizeh Essentials Eva,Birkenstock,涼鞋,Unisex
1CS11033001,Crocband Flip,Crocs,Sandals,Unisex
1BK151213,Arizona Birko-For Nubuck,Birkenstock,Sandals,Women
1BK71053,Mayari,Birkenstock,Sandals,Women
1BK71793,Mayari Birko-Flor,Birkenstock,Sandals,Women
1BK1019152,Arizona Essentials Eva,Birkenstock,Sandals,Women
1BK50463,Zurich Suede Leather,Birkenstock,Sandals,Women
1CS10001001,Classic Clog,Crocs,Sandals,Unisex
1CB2053241063,Granite Trail Wp,Columbia,Hiking Shoes,Women
1CB2078551088,Strata Trail Low Wp,Columbia,Hiking Shoes,Women
1BK1026238,Boston Eva,Birkenstock,Sandals,Women
1BK1027382,Boston Eva,Birkenstock,Sandals,Women
1BK1027404,Arizona Eva,Birkenstock,Slippers,Women
1CB2100102053,Peakfreak II Outdry Wide,Columbia,Hiking Shoes,Women
1CB2075111395,Snowkat,Columbia,Hiking Shoes,Women
1CB2079161027,Bethany Mid,Columbia,Hiking Shoes,Women
1CB2099882053,CRESTWOOD WATERPROOF WIDE,Columbia,Hiking Shoes,Women
1CS10001302,Classic Clog,Crocs,Sandals,Unisex
1CB2100191010,Peakfreak Hera Outdry,Columbia,Hiking Shoes,Women
1BK551253,Arizona Soft Footbed Birko-Flor,Birkenstock,Sandals,Women
1CB2100191096,Peakfreak Hera Outdry,Columbia,Hiking Shoes,Women
1CB2101081091,Konos Trs Outdry,Columbia,Hiking Shoes,Women
1CB2101081101,Konos Trs Outdry,Columbia,Hiking Shoes,Women
1CS100016ZW,Classic Clog,Crocs,涼鞋,Unisex
1BK1027630,Boston Eva Stone Coin,Birkenstock,Slippers,Women
1BK1027697,Arizona BF Faded,Birkenstock,Sandals,Women
1BK552683,Arizona BF,Birkenstock,Sandals,Women
1CS100013YO,Classic Clog,Crocs,Sandals,Unisex
1CS206750100,Classic Platform Clog,Crocs,Sandals,Women
1CS2067502Y2,Classic Platform Clog,Crocs,Sandals,Women
1CS207446060,Ua Classic Cozzzy,Crocs,Sandals,Unisex
1CS208371001,Off Court Clog,Crocs,Sandals,Unisex
1CS208371100,Off Court Clog,Crocs,Sandals,Unisex
1CS208371410,Off Court Clog,Crocs,Sandals,Unisex
1CS208776001,Duet Max Ii Clog,Crocs,Sandals,Unisex
1CS2087312Y2,Crush Slide,Crocs,Sandals,Unisex
1CS209563001,Classic Geometric Clog,Crocs,Sandals,Unisex
1CS209483769,Snow White Classic Clog,Crocs,Sandals,Unisex
1CS2067080WW,LiteRide 360 Clog,Crocs,Sandals,Unisex
1CS2072410WV,Classic Platform Glitter Clog,Crocs,Sandals,Women
1CS209938001,Stomp Fisherman Sandal,Crocs,Sandals,Unisex
1CS210103100,Care Bears Crush Clog,Crocs,Sandals,Unisex
1CS20675076O,Classic Platform Clog,Crocs,Sandals,Women
1CS21034390H,Hello Kitty® and Friends Cinnamoroll™ Classic Clog,Crocs,Sandals,Unisex
1CS210581001,Classic Mary Jane Clog,Crocs,Sandals,Unisex
1CS2067506XF,Classic Platform Clog,Crocs,Sandals,Women
1CS21022490H,Squid Game Classic Clog,Crocs,Sandals,Unisex
1CS2096826ZR,Classic Valentine's Day Clog,Crocs,Sandals,Unisex
1CS2109276ZR,Classic Floral Cutout Clog,Crocs,涼鞋,Unisex
1CS2109796XX,Stomp Fisherman Pearl Sandal,Crocs,涼鞋,Unisex
1CS209964001,InMotion Clog,Crocs,涼鞋,Unisex
1CS21087790H,"Monsters, Inc. Sulley Classic Cozzzy Sandal",Crocs,涼鞋,Unisex
1CS2110245BR,Classic Platform Iridescent Glitter Clog,Crocs,Sandals,Women
1CS206302001,Bae Clog,Crocs,Sandals,Women
1CS209937060,Stomp Loafer,Crocs,Sandals,Unisex
1CS2099371HR,Stomp Loafer,Crocs,Sandals,Unisex
1CS2099641FT,InMotion Clog,Crocs,Sandals,Unisex
1HK1147851BBLC,Arahi 7,Hoka,Running Shoes,Women
1HK1155113FTRS,Skyflow,Hoka,Running Shoes,Women
1HK1155113MTW,Skyflow,Hoka,Running Shoes,Women
1HK1155131HKC,Rincon 4,Hoka,Running Shoes,Women
1HK1147851BWHT,Arahi 7,Hoka,Running Shoes,Women
1HK1147810BWHT,Mach 6,Hoka,Running Shoes,Women
1HK1134532SCCP,Restore TC,Hoka,Casual Footwear,Unisex
1CS21052790H,Slytherin Classic Clog,Crocs,Sandals,Unisex
1CS21052990H,Hufflepuff Classic Clog,Crocs,Sandals,Unisex
1CS210059001,Classic Lined Overpuff Clog,Crocs,Sandals,Unisex
抓取失敗,Ora Primo,Hoka,Trail Running Shoes,Unisex
129L47589000,Genesis GORE-TEX,Salomon,Hiking Shoes,Women
185125215BBK,Go Walk 7,Skechers,Casual Footwear,Women
112W680CC8,Fresh Foam 680 v8,New Balance,Running Shoes,Women
108JQ0955,Gazelle Bold,Adidas,Sneakers,Women
1151012B661001,GT-1000 13 GORE-TEX,Asics,Running Shoes,Women
1151012B607003,GEL Trabuco 12 GORE-TEX,Asics,Trail Running Shoes,Women
112U1080J13,Fresh Foam X 1080 Utility,New Balance,Running Shoes,Unisex
10K10768903,ULTRA 5 PLAY FG/AG Football Boots,PUMA come from PUMA merchant,未知類型,Unisex
10K10793703,FUTURE 7 MATCH TT Football Boots,PUMA come from PUMA merchant,未知類型,Unisex
10K10793903,FUTURE 7 PLAY FG/AG Football Boots,PUMA come from PUMA merchant,未知類型,Unisex
108ID8845,Ultraboost 5,Adidas,Running Shoes,Women
10K10768303,ULTRA 5 ULTIMATE FG Football Boots,PUMA come from PUMA merchant,未知類型,Unisex
10K10789503,ULTRA 5 MATCH IT Football Boots,PUMA come from PUMA merchant,未知類型,Unisex
10K10790703,ULTRA 5 PLAY IT Football Boots,PUMA come from PUMA merchant,未知類型,Unisex
10K10793103,FUTURE 7 MATCH FG/AG Football Boots,PUMA come from PUMA merchant,未知類型,Unisex
10K10793603,FUTURE 7 MATCH IT Football Boots,PUMA come from PUMA merchant,未知類型,Unisex
108IE8827,Runfalcon 5,Adidas,Running Shoes,Women
10K10768703,ULTRA 5 MATCH FG/AG Football Boots,PUMA come from PUMA merchant,未知類型,Unisex
10K10789203,ULTRA 5 MATCH TT Football Boots,PUMA come from PUMA merchant,未知類型,Unisex
10K10791603,FUTURE 7 ULTIMATE FG/AG Football Boots,PUMA come from PUMA merchant,未知類型,Unisex
10K10794203,FUTURE 7 PLAY IT Football Boots,PUMA come from PUMA merchant,未知類型,Unisex
1BK1027630,Boston Eva Stone Coin,Birkenstock,Slippers,Women
108ID3595,Supernova Rise,Adidas,Running Shoes,Women
1151012B507700,GT-2000 12 GORE-TEX,Asics,Running Shoes,Women
